,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Games
1247_2012,73.24242424242425,26.484848484848484,57.15151515151515,7.878787878787879,19.484848484848484,12.393939393939394,17.12121212121212,9.06060606060606,23.96969696969697,14.545454545454545,10.212121212121213,8.030303030303031,3.303030303030303,17.484848484848484,33
1247_2013,72.43333333333334,25.733333333333334,57.4,7.6,20.5,13.366666666666667,18.1,10.1,21.6,14.366666666666667,10.0,8.066666666666666,3.566666666666667,15.3,30
1247_2014,67.74193548387096,23.225806451612904,56.225806451612904,5.709677419354839,17.548387096774192,15.580645161290322,22.0,11.935483870967742,23.548387096774192,12.419354838709678,8.290322580645162,5.580645161290323,3.4193548387096775,15.96774193548387,31
1247_2015,63.21212121212121,22.363636363636363,53.24242424242424,5.03030303030303,15.666666666666666,13.454545454545455,19.393939393939394,10.06060606060606,24.060606060606062,12.06060606060606,10.06060606060606,6.393939393939394,3.6363636363636362,17.636363636363637,33
1247_2016,63.53333333333333,21.966666666666665,54.8,8.3,24.7,11.3,16.933333333333334,8.8,21.566666666666666,12.566666666666666,7.4,6.666666666666667,2.8666666666666667,17.266666666666666,30
1247_2017,75.53333333333333,25.366666666666667,55.53333333333333,8.5,23.333333333333332,16.3,21.266666666666666,8.3,24.133333333333333,14.166666666666666,9.466666666666667,6.366666666666666,2.1333333333333333,18.666666666666668,30
1247_2018,72.90625,25.53125,59.53125,7.3125,22.1875,14.53125,18.46875,9.15625,25.96875,12.8125,8.25,5.90625,2.8125,17.09375,32
1247_2019,67.45161290322581,23.193548387096776,58.0,8.35483870967742,25.258064516129032,12.709677419354838,16.516129032258064,10.580645161290322,23.548387096774192,12.612903225806452,8.258064516129032,7.419354838709677,3.161290322580645,20.419354838709676,31
1247_2020,68.0,23.7,57.266666666666666,8.0,23.8,12.6,18.933333333333334,10.566666666666666,24.766666666666666,13.033333333333333,11.4,8.033333333333333,3.1,19.533333333333335,30
1247_2021,67.58333333333333,25.208333333333332,57.958333333333336,7.666666666666667,22.791666666666668,9.5,14.083333333333334,7.916666666666667,22.208333333333332,12.416666666666666,9.708333333333334,7.375,3.1666666666666665,3.2083333333333335,24
1247_2022,67.5,24.766666666666666,59.86666666666667,7.633333333333334,23.9,10.333333333333334,15.033333333333333,9.2,24.133333333333333,13.366666666666667,8.133333333333333,5.9,4.3,17.233333333333334,30
1248_2003,66.11111111111111,23.296296296296298,52.55555555555556,6.851851851851852,19.25925925925926,12.666666666666666,17.88888888888889,9.444444444444445,23.555555555555557,13.37037037037037,9.518518518518519,5.185185185185185,3.814814814814815,16.11111111111111,27
1248_2004,74.53846153846153,25.53846153846154,53.34615384615385,7.961538461538462,19.5,15.5,21.653846153846153,8.692307692307692,25.307692307692307,14.923076923076923,12.884615384615385,5.269230769230769,4.846153846153846,18.307692307692307,26
1248_2005,66.88888888888889,22.37037037037037,55.7037037037037,6.703703703703703,22.333333333333332,15.444444444444445,21.037037037037038,10.148148148148149,25.22222222222222,12.037037037037036,11.703703703703704,6.0,2.925925925925926,19.51851851851852,27
1248_2006,65.46153846153847,22.0,53.19230769230769,7.846153846153846,23.26923076923077,13.615384615384615,18.423076923076923,9.26923076923077,20.46153846153846,12.76923076923077,11.26923076923077,7.653846153846154,2.6923076923076925,18.26923076923077,26
1248_2007,63.464285714285715,20.535714285714285,48.785714285714285,8.25,23.392857142857142,14.142857142857142,19.535714285714285,7.357142857142857,19.357142857142858,13.035714285714286,10.178571428571429,7.142857142857143,2.5357142857142856,20.25,28
1248_2008,74.9,24.433333333333334,55.333333333333336,9.966666666666667,25.133333333333333,16.066666666666666,23.166666666666668,11.766666666666667,21.5,14.8,12.2,7.9,3.1,21.1,30
1248_2009,65.3,21.833333333333332,54.266666666666666,7.733333333333333,24.566666666666666,13.9,18.566666666666666,10.366666666666667,22.3,13.2,10.033333333333333,6.3,2.4,19.533333333333335,30
1248_2010,72.5,24.21875,53.4375,8.0625,21.59375,16.0,20.9375,8.5625,22.40625,15.0625,10.5625,7.34375,2.84375,17.25,32
1248_2011,69.09677419354838,23.193548387096776,54.38709677419355,7.645161290322581,21.677419354838708,15.064516129032258,19.838709677419356,8.806451612903226,23.193548387096776,14.67741935483871,8.935483870967742,6.032258064516129,2.4193548387096775,20.161290322580644,31
1248_2012,69.70967741935483,23.322580645161292,53.225806451612904,9.129032258064516,23.70967741935484,13.935483870967742,18.258064516129032,7.612903225806452,21.64516129032258,12.419354838709678,8.709677419354838,5.290322580645161,2.5806451612903225,19.35483870967742,31
1248_2013,68.57575757575758,24.484848484848484,54.121212121212125,8.090909090909092,21.09090909090909,11.515151515151516,15.272727272727273,7.909090909090909,21.818181818181817,14.242424242424242,9.454545454545455,6.696969696969697,3.1515151515151514,15.545454545454545,33
1248_2014,71.1,25.133333333333333,53.666666666666664,7.333333333333333,18.466666666666665,13.5,17.866666666666667,8.433333333333334,21.466666666666665,12.8,8.533333333333333,5.166666666666667,2.1,17.8,30
1248_2015,73.64516129032258,26.451612903225808,54.064516129032256,7.935483870967742,19.161290322580644,12.806451612903226,16.741935483870968,8.193548387096774,22.096774193548388,15.387096774193548,8.903225806451612,5.451612903225806,2.5806451612903225,15.806451612903226,31
1248_2016,71.4,25.266666666666666,58.03333333333333,8.166666666666666,22.366666666666667,12.7,18.366666666666667,8.066666666666666,23.8,13.866666666666667,7.966666666666667,5.7,2.3,19.6,30
1248_2017,65.20689655172414,23.310344827586206,54.758620689655174,7.137931034482759,21.82758620689655,11.448275862068966,16.103448275862068,6.827586206896552,24.655172413793103,12.482758620689655,9.689655172413794,4.793103448275862,2.793103448275862,16.96551724137931,29
1248_2018,70.83333333333333,25.066666666666666,54.96666666666667,8.5,22.733333333333334,12.2,15.833333333333334,6.7,26.233333333333334,12.466666666666667,7.9,4.166666666666667,3.2,16.533333333333335,30
1248_2019,72.89655172413794,26.413793103448278,59.10344827586207,9.275862068965518,24.20689655172414,10.793103448275861,14.448275862068966,7.586206896551724,25.24137931034483,13.620689655172415,8.206896551724139,5.0344827586206895,4.241379310344827,17.20689655172414,29
1248_2020,69.26666666666667,25.5,56.93333333333333,8.3,24.7,9.966666666666667,13.533333333333333,7.766666666666667,26.733333333333334,15.0,9.433333333333334,4.833333333333333,4.3,14.2,30
1248_2021,77.66666666666667,27.0,61.86666666666667,8.6,23.866666666666667,15.066666666666666,18.733333333333334,7.933333333333334,24.2,16.2,8.6,6.266666666666667,3.4,3.3333333333333335,15
1248_2022,67.13793103448276,25.06896551724138,58.10344827586207,8.689655172413794,26.517241379310345,8.310344827586206,12.172413793103448,6.9655172413793105,22.137931034482758,16.17241379310345,6.448275862068965,6.310344827586207,3.206896551724138,14.206896551724139,29
1249_2003,64.8076923076923,22.23076923076923,52.30769230769231,5.730769230769231,16.807692307692307,14.615384615384615,21.5,11.192307692307692,26.0,10.576923076923077,13.115384615384615,6.1923076923076925,4.615384615384615,18.307692307692307,26
1249_2004,75.52,26.52,65.24,6.8,21.84,15.68,22.72,13.96,23.36,13.32,9.84,8.56,4.12,19.08,25
1249_2005,78.0,26.6,61.96,6.52,19.08,18.28,26.8,13.68,26.68,13.92,12.0,7.84,4.48,20.88,25
1249_2006,78.37037037037037,27.74074074074074,62.03703703703704,6.777777777777778,19.962962962962962,16.11111111111111,24.51851851851852,13.074074074074074,24.666666666666668,15.185185185185185,11.0,7.222222222222222,5.0,19.62962962962963,27
1249_2007,72.8,24.8,57.1,8.1,21.6,15.1,23.266666666666666,12.766666666666667,25.366666666666667,16.733333333333334,11.866666666666667,5.533333333333333,2.8333333333333335,19.2,30
1249_2008,77.92307692307692,27.576923076923077,60.34615384615385,8.153846153846153,21.576923076923077,14.615384615384615,22.115384615384617,12.076923076923077,21.115384615384617,16.0,11.846153846153847,8.076923076923077,2.8076923076923075,19.846153846153847,26
1249_2009,68.8076923076923,23.384615384615383,55.65384615384615,4.8076923076923075,16.076923076923077,17.23076923076923,23.807692307692307,11.384615384615385,24.346153846153847,12.846153846153847,10.153846153846153,5.961538461538462,4.384615384615385,19.346153846153847,26
1249_2010,67.5,23.142857142857142,55.17857142857143,3.75,13.821428571428571,17.464285714285715,26.142857142857142,13.714285714285714,23.892857142857142,13.214285714285714,10.821428571428571,6.25,3.25,19.678571428571427,28
1249_2011,76.65384615384616,26.192307692307693,62.92307692307692,7.153846153846154,20.423076923076923,17.115384615384617,25.0,15.0,24.307692307692307,13.076923076923077,9.423076923076923,6.8076923076923075,3.9615384615384617,22.615384615384617,26
1249_2012,72.625,25.375,59.09375,4.25,12.8125,17.625,24.34375,13.96875,25.25,12.4375,9.5,7.875,4.375,17.53125,32
1249_2013,60.064516129032256,22.903225806451612,56.16129032258065,1.8387096774193548,6.064516129032258,12.419354838709678,17.677419354838708,11.580645161290322,25.129032258064516,11.387096774193548,10.548387096774194,4.290322580645161,4.129032258064516,16.387096774193548,31
1249_2014,66.7,23.7,54.266666666666666,3.2333333333333334,10.5,16.066666666666666,21.6,9.266666666666667,22.233333333333334,12.033333333333333,8.533333333333333,5.333333333333333,2.8666666666666667,18.466666666666665,30
1249_2015,68.26923076923077,23.615384615384617,53.38461538461539,5.8076923076923075,18.23076923076923,15.23076923076923,22.384615384615383,11.846153846153847,22.0,11.961538461538462,11.5,6.461538461538462,3.8076923076923075,21.076923076923077,26
1249_2016,73.03846153846153,24.884615384615383,59.26923076923077,6.461538461538462,19.807692307692307,16.807692307692307,25.26923076923077,13.076923076923077,24.23076923076923,13.5,8.76923076923077,6.769230769230769,3.4615384615384617,23.46153846153846,26
1249_2017,74.06896551724138,25.448275862068964,57.310344827586206,7.689655172413793,21.586206896551722,15.482758620689655,22.862068965517242,11.448275862068966,23.310344827586206,13.241379310344827,10.03448275862069,7.0,2.896551724137931,21.82758620689655,29
1249_2018,73.25,25.428571428571427,60.107142857142854,7.607142857142857,22.035714285714285,14.785714285714286,22.035714285714285,12.357142857142858,23.892857142857142,12.821428571428571,9.464285714285714,7.714285714285714,2.142857142857143,19.892857142857142,28
1249_2019,74.82758620689656,25.620689655172413,58.48275862068966,6.482758620689655,19.275862068965516,17.103448275862068,24.75862068965517,13.310344827586206,24.413793103448278,13.551724137931034,10.379310344827585,7.310344827586207,2.586206896551724,19.310344827586206,29
1249_2020,70.58620689655173,25.0,58.3448275862069,5.9655172413793105,17.896551724137932,14.620689655172415,20.379310344827587,10.482758620689655,23.79310344827586,12.793103448275861,10.344827586206897,8.275862068965518,4.0344827586206895,16.862068965517242,29
1249_2021,65.82142857142857,23.928571428571427,57.42857142857143,4.964285714285714,15.892857142857142,13.0,17.714285714285715,8.285714285714286,23.25,11.857142857142858,9.035714285714286,7.142857142857143,4.214285714285714,5.642857142857143,28
1250_2003,63.84615384615385,22.346153846153847,52.15384615384615,5.269230769230769,15.038461538461538,13.884615384615385,19.03846153846154,10.192307692307692,24.076923076923077,12.0,10.884615384615385,7.076923076923077,3.0384615384615383,18.846153846153847,26
1250_2004,65.85714285714286,22.75,53.964285714285715,6.142857142857143,17.75,14.214285714285714,19.821428571428573,11.178571428571429,24.428571428571427,12.5,12.214285714285714,7.178571428571429,3.3214285714285716,18.857142857142858,28
1250_2005,61.357142857142854,19.964285714285715,52.285714285714285,6.428571428571429,18.785714285714285,15.0,21.25,10.5,23.642857142857142,12.785714285714286,9.892857142857142,6.571428571428571,2.107142857142857,19.785714285714285,28
1250_2006,61.310344827586206,20.896551724137932,50.62068965517241,6.172413793103448,17.482758620689655,13.344827586206897,19.551724137931036,9.827586206896552,24.20689655172414,12.241379310344827,11.689655172413794,6.379310344827586,2.7586206896551726,17.620689655172413,29
1250_2007,62.13793103448276,21.137931034482758,50.55172413793103,5.310344827586207,15.655172413793103,14.551724137931034,20.517241379310345,10.517241379310345,22.24137931034483,11.448275862068966,9.827586206896552,5.655172413793103,2.689655172413793,20.379310344827587,29
1250_2008,63.793103448275865,22.17241379310345,53.37931034482759,4.862068965517241,13.827586206896552,14.586206896551724,19.896551724137932,10.0,23.517241379310345,12.655172413793103,9.793103448275861,5.655172413793103,3.3448275862068964,18.82758620689655,29
1250_2009,63.93103448275862,21.689655172413794,56.275862068965516,5.482758620689655,17.137931034482758,15.068965517241379,21.896551724137932,12.172413793103448,27.379310344827587,11.793103448275861,8.96551724137931,6.0344827586206895,2.413793103448276,18.20689655172414,29
1250_2010,75.125,25.53125,55.96875,6.65625,16.625,17.40625,24.3125,10.1875,26.3125,15.125,10.59375,6.15625,2.53125,17.90625,32
1250_2011,73.61290322580645,23.967741935483872,57.45161290322581,5.548387096774194,16.93548387096774,20.129032258064516,26.64516129032258,11.32258064516129,25.35483870967742,12.0,9.96774193548387,7.612903225806452,3.838709677419355,19.129032258064516,31
1250_2012,75.625,25.75,57.8125,7.40625,20.875,16.71875,21.59375,10.84375,24.71875,13.0,10.3125,7.8125,2.90625,17.78125,32
1250_2013,73.06896551724138,25.310344827586206,54.89655172413793,7.620689655172414,19.24137931034483,14.827586206896552,20.103448275862068,8.724137931034482,23.724137931034484,14.448275862068966,9.137931034482758,6.931034482758621,3.1724137931034484,15.310344827586206,29
1250_2014,66.28125,23.6875,54.875,6.21875,17.34375,12.6875,17.9375,8.75,24.59375,13.0,8.5625,4.96875,3.5,17.875,32
1250_2015,66.96551724137932,23.75862068965517,53.89655172413793,5.344827586206897,15.344827586206897,14.10344827586207,19.517241379310345,9.517241379310345,26.310344827586206,13.89655172413793,10.275862068965518,5.379310344827586,3.1379310344827585,17.655172413793103,29
1250_2016,70.45161290322581,25.161290322580644,55.41935483870968,7.387096774193548,18.774193548387096,12.741935483870968,17.548387096774192,9.483870967741936,24.29032258064516,14.709677419354838,9.516129032258064,6.67741935483871,3.064516129032258,17.35483870967742,31
1250_2017,75.45161290322581,26.70967741935484,55.67741935483871,8.32258064516129,21.225806451612904,13.709677419354838,17.806451612903224,7.129032258064516,26.774193548387096,14.451612903225806,11.0,6.774193548387097,3.096774193548387,17.096774193548388,31
1250_2018,77.27586206896552,27.620689655172413,61.41379310344828,9.758620689655173,24.0,12.275862068965518,15.862068965517242,8.89655172413793,26.75862068965517,14.03448275862069,9.413793103448276,5.9655172413793105,1.793103448275862,18.482758620689655,29
1250_2019,79.96774193548387,27.612903225806452,57.25806451612903,9.258064516129032,21.903225806451612,15.483870967741936,20.0,7.483870967741935,28.161290322580644,15.193548387096774,11.516129032258064,5.516129032258065,2.2903225806451615,18.419354838709676,31
